,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
0,-1.2367355823516846,0.01594735123217106,0.06050856411457062,-0.06845047324895859,-0.02627485617995262,0.03514987975358963,-0.006438912358134985,-0.06557951867580414,-0.03586405888199806,0.10443126410245895,0.011439058929681778,0.027910804376006126,-0.10387121140956879,-0.018596094101667404,0.022075723856687546,0.0023551154881715775,-0.004049915820360184,0.022802775725722313,-0.011461718007922173,0.02233801782131195,0.023718668147921562,-1.2359447479248047,-0.007851196452975273,0.03456411138176918,0.024418717250227928,-0.0006775701185688376,0.013300563208758831,0.0020833846647292376,-0.0026517107617110014,0.010098266415297985,-0.013327082619071007,-0.019570300355553627,-0.009359491989016533,0.017722804099321365,-0.02845487743616104,0.029560446739196777,-0.003946489188820124,-0.006286757066845894,-0.003948559984564781,0.0082814060151577,0.006187056191265583,0.0046141911298036575,-1.2356897592544556,-0.00510520301759243,-0.02314581535756588,0.009421180933713913,0.00013852579286321998,0.005228874273598194,-0.000254623155342415,-0.0008297348394989967,-0.002948460867628455,-0.003438701154664159,-0.005747376475483179,0.003362098475918174,0.00026165202143602073,0.007854456081986427,0.001266077277250588,-0.007113770116120577,-0.011524730361998081,-0.0027572328690439463,0.002857191488146782,-0.0021022374276071787,-0.004925028420984745,-1.2355481386184692,-0.0037038144655525684,-0.014268619008362293,0.0035711496602743864,0.00018618097237776965,0.00032871929579414427,-0.0022534788586199284,0.0005567896878346801,0.0008936930098570883,-0.00037457598955370486,-0.002230961574241519,0.0004395779105834663,0.00033833718043752015,0.0021031703799962997,-0.0006518114823848009,-0.003656896762549877,9.276040509575978e-05,0.0038769259117543697,-0.00017608434427529573,0.0017972583882510662,0.0016420796746388078,-1.2354817390441895,-0.002921918174251914,-0.00869318749755621,0.001459074323065579,3.881131488014944e-05,-0.00028981955256313086,0.0009341116528958082,-5.67684110137634e-05,0.00036849957541562617,0.0005062231211923063,-0.0007039750926196575,-0.00010901610221480951,7.165799615904689e-05,-0.0005202610627748072,9.858012344921008e-05,-0.0008762150537222624,0.00023740182223264128,-0.00187362777069211,0.0007786574424244463,0.0004956253105774522,-0.0013352875830605626,-1.2354568243026733,-0.002359492937102914,-0.005189385265111923,0.0006532915867865086,0.00015961886674631387,-0.00018883688608184457,-0.001032090513035655,0.001213217619806528,-0.0007530336151830852,-0.00064789381576702,-0.00012072199751855806,0.0003299376694485545,-0.0001651961647439748,-0.0006605153321288526,0.00045116510591469705,-0.0002996138937305659,0.0005198149010539055,1.5096949937287718e-05,-0.000570904347114265,-0.00028155939071439207,-0.0001565206766827032
1,-1.236828088760376,0.016606448218226433,0.05915664881467819,-0.038655899465084076,-0.05730211362242699,0.023548293858766556,0.02049678936600685,0.03031572513282299,0.02837654948234558,-0.023260485380887985,0.024317216128110886,0.027218062430620193,0.02007882669568062,0.024935973808169365,0.007555009797215462,-0.06896207481622696,-0.023808544501662254,-0.005867461208254099,-0.015964090824127197,-0.01288485899567604,-0.05866296589374542,-1.2364168167114258,-0.011070946231484413,0.04740624502301216,0.024866068735718727,-0.02578854374587536,0.008816064335405827,0.002611965173855424,-0.00011557881225598976,-0.01696336641907692,0.006295255851000547,-0.005285054445266724,-0.0041931807063519955,-0.006870754994452,0.017210330814123154,-0.01239527203142643,-0.023063763976097107,0.014649375341832638,0.004043949767947197,-0.0016922570066526532,0.005815562326461077,0.01344221830368042,-1.236053228378296,-0.008054021745920181,-0.030812466517090797,0.012162252329289913,-0.010576693341135979,0.0025473530404269695,0.00047007022658362985,-0.00027943227905780077,0.007355337031185627,0.0010901544010266662,-0.0033695565070956945,0.0017591121140867472,0.003439574968069792,-0.00033571134554222226,-0.01056353934109211,0.0032109639141708612,0.007089803460985422,0.003344388911500573,-0.0031457312870770693,-0.001995244761928916,0.005221343133598566,-1.2358677387237549,-0.006174770183861256,-0.019303051754832268,0.005602119490504265,-0.004387579392641783,-0.0002093760995194316,-0.0006946096546016634,0.00030606650398112833,-0.0006010858342051506,0.0031143268570303917,-0.0011873178882524371,-0.0017015609191730618,0.0011993328807875514,0.0017241435125470161,0.002801028545945883,0.0023419109638780355,-0.0007506011170335114,-0.0030656380113214254,-0.00020200401195324957,-0.0005406670388765633,-0.0008824793039821088,-1.2357772588729858,-0.004929504822939634,-0.011693804524838924,0.0025574236642569304,-0.0017526207957416773,3.931819446734153e-05,0.00020833754388149828,0.00015242873632814735,-0.0006560017936863005,-0.0008491226471960545,-0.0008456218056380749,0.0004426004597917199,0.0003893295652233064,-0.0010159348603338003,-0.0009028051281347871,0.0007762847817502916,-0.0003105663345195353,0.0010767769999802113,-0.0007462417124770582,0.00015747298311907798,5.259110184852034e-05,-1.2357336282730103,-0.003982540685683489,-0.006980865262448788,0.0011140394490212202,-0.0008296298328787088,0.0002772761508822441,-6.597138417419046e-05,-4.1995201172539964e-05,-0.0003598779148887843,-0.0002917888923548162,0.00028717771056108177,-0.0007698600529693067,-9.807388778426684e-06,0.0003506805805955082,0.0005063126445747912,-0.0001683901355136186,6.293790647760034e-06,-0.0004793680855073035,0.0005370530998334289,-7.441282650688663e-05,-4.018560503027402e-05
2,-1.2368476390838623,0.010452625341713428,0.05655902251601219,0.019006138667464256,0.0031563364900648594,-0.07895045727491379,0.13396237790584564,-0.029074084013700485,-0.0028579270001500845,-0.02349928766489029,-0.02720854990184307,0.003423298941925168,0.020027855411171913,-0.026940248906612396,0.02033263072371483,0.004088808316737413,0.018284253776073456,0.05762917548418045,0.034472595900297165,-0.002935462398454547,0.03495420515537262,-1.236103892326355,-0.006735261529684067,0.0368768684566021,-0.009458721615374088,-0.01079597044736147,-0.028169861063361168,0.03324074670672417,-0.02837568335235119,0.01320625189691782,0.01269115786999464,-0.0023836505133658648,-0.001839619828388095,-0.0013922289945185184,-0.005069463513791561,-0.010891989804804325,-0.0027125964406877756,-0.01082227099686861,0.00788765400648117,0.007823534309864044,0.0012339127715677023,-0.027513718232512474,-1.2357983589172363,-0.0051189144141972065,-0.02315356209874153,-0.004646654240787029,-0.007291145622730255,-0.009744223207235336,0.0048127793706953526,-0.015477830544114113,-0.0063686794601380825,0.007711674552410841,8.660241292091087e-05,0.003677184460684657,-0.0020749445538967848,-0.0010527402628213167,0.00141882651951164,-0.004614479374140501,0.001510737813077867,0.0038353244308382273,0.0012875213287770748,-0.0002749308478087187,-0.0021349696908146143,-1.2356584072113037,-0.003947163932025433,-0.013827572576701641,-0.0017994055524468422,-0.0036506594624370337,-0.0027367682196199894,0.003981067333370447,0.005306541454046965,-0.003071246203035116,-0.0030350221786648035,-8.584686293033883e-05,0.00032226654002442956,0.001403075410053134,-0.001171364332549274,-0.0006265201373025775,-0.0016109311254695058,-0.001980800414457917,0.0002062218845821917,-0.0005503168795257807,0.0011822408996522427,-0.0005387849523685873,-1.2355952262878418,-0.0031585555989295244,-0.008348051458597183,-0.0008114370284602046,-0.0017175800167024136,0.001460051629692316,-0.0010362036991864443,0.001975719118490815,-0.0008168884669430554,0.0014009064761921763,0.0005632723914459348,-0.0002747758699115366,0.0007900715572759509,0.0005104402080178261,0.00010657554230419919,-0.00033814701600931585,-0.0008227991056628525,-0.00019848653755616397,0.00029614579398185015,0.00014591541548725218,0.00028906099032610655,-1.2355656623840332,-0.002553872764110565,-0.004949416499584913,-0.0003068989026360214,-0.0006070293602533638,0.00025448243832215667,0.0006938409060239792,1.0350762750022113e-05,0.00031658963416703045,-3.527414446580224e-05,-0.001022689277306199,0.0001566569262649864,-0.00023991036869119853,-0.0003505730419419706,-0.0004997841897420585,-7.031662971712649e-05,0.0003154712903779,7.852783892303705e-05,7.501313666580245e-05,3.2608431865810417e-06,0.0007909985142759979
3,-1.2368243932724,0.006684552878141403,0.050267573446035385,0.05892837792634964,0.03613206371665001,-0.010660266503691673,0.010028338059782982,0.0317484550178051,0.007519500330090523,0.008409213274717331,-0.0037365048192441463,-0.04833226650953293,-0.016590630635619164,0.04054294899106026,0.030706901103258133,-0.04040069133043289,0.022400984540581703,0.007300915662199259,-0.026361001655459404,-0.021355103701353073,-0.027276737615466118,-1.2365449666976929,-0.006558594759553671,0.04383370280265808,-0.03831758722662926,0.007831782102584839,-0.008634933270514011,0.011485680937767029,0.010735288262367249,-0.002414611168205738,-0.008082019165158272,0.01155126839876175,0.009028499014675617,-0.017836710438132286,0.007595418486744165,0.011976745910942554,-0.014448638074100018,-0.013963278383016586,0.0035652711521834135,0.005783588159829378,0.005138269625604153,0.015412084758281708,-1.2362048625946045,-0.004280474502593279,-0.030286552384495735,-0.018515219911932945,0.0016007338417693973,-0.002138514770194888,-0.0057563078589737415,-0.0037180681247264147,0.00021192789427004755,-0.004426661878824234,0.004123622551560402,-0.006237038876861334,0.0004118428041692823,-0.008297156542539597,-0.005252153147011995,-0.005921321455389261,-0.0015501524321734905,0.0025855721905827522,-0.0005411363090388477,-0.004232521168887615,0.0007816608413122594,-1.236039161682129,-0.003061773022636771,-0.019333865493535995,-0.008678899146616459,-8.701187471160665e-05,0.0023062624968588352,0.0012951962416991591,0.0014132201904430985,0.0018019723938778043,-0.00041958349174819887,0.0015609211986884475,-0.0009030299261212349,-0.0020414202008396387,-0.0029188410844653845,0.0034473820123821497,-0.00024385271535720676,-0.0013123175594955683,-6.042428140062839e-05,0.00019706366583704948,0.0006723745609633625,-0.0012336719082668424,-1.235964298248291,-0.0023825373500585556,-0.01173052191734314,-0.0039901090785861015,-0.00017939202371053398,-0.0007098324713297188,-0.0005384419928304851,0.0006425983156077564,0.0008315220475196838,-0.0002524391165934503,0.0004911852884106338,0.0007830941467545927,-0.0009641855140216649,0.0010278578847646713,-0.00115809659473598,0.00014191943046171218,-0.0006206811522133648,4.336303391028196e-06,-0.0003441513981670141,0.000589873525314033,-5.594136018771678e-05,-1.2359318733215332,-0.0019153573084622622,-0.007043169345706701,-0.0018120687454938889,-0.00017694293637759984,-0.00023710659297648817,0.00017046404536813498,-0.000258279760600999,0.0003468912036623806,-0.00021639987244270742,0.00020117197709623724,-1.8671556972549297e-05,-2.495969420124311e-05,-0.00034684594720602036,0.00045971988583914936,-6.694768671877682e-05,0.0003711789904627949,8.941250416683033e-05,-0.0004235271189827472,-0.0005713272839784622,-0.00011024543346138671
4,-1.2367866039276123,0.024039702489972115,0.051360562443733215,0.08836153149604797,0.03156234323978424,0.050554223358631134,0.007964400574564934,0.06353563070297241,0.004775879438966513,-0.0024869926273822784,-0.0016671624034643173,0.013952123001217842,-0.05356503278017044,-0.020813100039958954,-0.010404855012893677,0.01949966885149479,-0.02068769931793213,-0.00541599839925766,-0.032612141221761703,-0.01094148587435484,-0.008890407159924507,-1.2361817359924316,-0.013556727208197117,0.03648656606674194,-0.04207902029156685,0.00014799385098740458,0.011833034455776215,0.013882857747375965,0.01929277367889881,-0.015665199607610703,0.009867527522146702,0.0012939608423039317,0.004510266240686178,0.006714436691254377,-0.003531157039105892,0.006174360867589712,0.008749140426516533,0.010278199799358845,-0.0029156694654375315,-0.0008970333728939295,-0.007919356226921082,0.008059946820139885,-1.235873818397522,-0.009596547111868858,-0.024774378165602684,-0.01851942576467991,-0.002948162844404578,0.006459986325353384,-0.00821804627776146,-0.0021494433749467134,0.007828802801668644,0.0020677216816693544,0.0020782139617949724,-0.0022885564249008894,-0.000488225428853184,0.002716122893616557,0.002499295398592949,0.0036632781848311424,-0.0019930654671043158,-0.0027061800938099623,0.002526132622733712,0.001875412999652326,0.0005369268474169075,-1.2357012033462524,-0.007433069869875908,-0.015436336398124695,-0.008159997873008251,-0.0022324910387396812,0.0032306599896401167,-0.0022723113652318716,0.0011451451573520899,-0.0007836001459509134,0.0030693919397890568,0.001494808355346322,0.0008250029059126973,-0.0010203426936641335,0.00029764589271508157,-0.0009161368943750858,0.0004701197613030672,0.0013503957306966186,0.0006604950758628547,-0.0007953421445563436,-0.001214744639582932,-0.00021203495271038264,-1.2356162071228027,-0.005979480687528849,-0.00940351840108633,-0.0035576194059103727,-0.0011394754983484745,-0.0012924016918987036,0.0006152589339762926,0.0004703403974417597,-0.000535950530320406,-0.0013740352587774396,0.00024620190379209816,-0.00020672935352195054,-0.00046290995669551194,-1.4798013580730185e-05,0.0003258495416957885,-5.974730083835311e-05,0.00048770548892207444,-6.0727128584403545e-05,0.0005303347134031355,-0.00044686379260383546,0.0002366381959291175,-1.235572099685669,-0.004830116406083107,-0.005621699616312981,-0.0015653215814381838,-0.0006376763922162354,-0.00045142750605009496,-0.000202396055101417,0.00019696142408065498,-7.854236173443496e-05,-0.00021611001284327358,-8.752865142014343e-06,-0.00015588387032039464,0.00010757734708022326,0.0004916389589197934,-6.704405677737668e-05,-0.000162471566000022,-9.793827484827489e-05,2.8784315873053856e-05,-0.00029620042187161744,-0.0001085930343833752,-0.0004330477677285671
5,-1.2368040084838867,0.02019754983484745,0.06652706116437912,-0.0039933291263878345,-0.02035829983651638,0.043767694383859634,-0.05325381085276604,0.060130007565021515,0.0024948243517428637,0.019385872408747673,-0.04568764939904213,-0.06795046478509903,0.05161194130778313,0.0006248585414141417,0.03522729501128197,0.00836038775742054,0.03299800306558609,0.02546263486146927,-0.01082624401897192,0.014679787680506706,0.029642639681696892,-1.2362658977508545,-0.011812496930360794,0.04772203043103218,-0.0021815639920532703,-0.00591441011056304,0.015305068343877792,-0.009133676998317242,0.03091851994395256,-0.0022552371956408024,-0.02161393128335476,0.012556984089314938,0.01517027523368597,-0.00872211903333664,0.009077045135200024,-0.016675878316164017,0.0032145266886800528,-0.01794326864182949,-0.0028509856201708317,0.004037815611809492,0.00749839236959815,-0.007578552700579166,-1.2359049320220947,-0.008871173486113548,-0.03240537270903587,-0.0012450824724510312,-0.0033427877351641655,0.006635783705860376,-0.008797479793429375,0.007908926345407963,-0.0009320992976427078,-0.010309931822121143,0.0024556098505854607,-0.005545611958950758,0.0012136191362515092,-0.006275590043514967,0.004634174983948469,-0.0015037164557725191,0.007410831283777952,-0.001063557923771441,-0.002682230668142438,-0.001930140657350421,-0.0009246650733985007,-1.235703945159912,-0.006806317251175642,-0.020387256518006325,-0.0005902009434066713,-0.001629701699130237,0.0033341574016958475,-0.0030837871599942446,-0.002575643826276064,0.0042996178381145,-0.0009886391926556826,0.0006723972619511187,-0.0011985839810222387,-0.00174031313508749,-0.0031322422437369823,-0.0008356594480574131,0.0003910540835931897,0.001190878334455192,-0.002272150944918394,0.0006498116417787969,0.000940862693823874,0.00045402877731248736,-1.2356067895889282,-0.005441906861960888,-0.012359105981886387,-0.0002794754400383681,-0.0007877289899624884,-0.0014198079006746411,0.0008329167612828314,-0.0011158669367432594,0.0016951231518760324,-0.00025317328982055187,1.6271140339085832e-05,0.0006898875581100583,-0.0005757456528954208,0.0010725389001891017,0.00033195933792740107,-7.304011523956433e-05,0.000507623131852597,0.0007871465641073883,-0.0005507773021236062,3.433157689869404e-05,-9.004463208839297e-05,-1.2355594635009766,-0.004395312629640102,-0.007404118776321411,-0.00013460022455547005,-0.0004901987267658114,-1.1486684343253728e-05,-0.0006139091565273702,-0.0002333594748051837,0.00018432026263326406,6.50333531666547e-05,0.000636052165646106,0.000349710404407233,-0.00038166806916706264,-3.499365266179666e-05,0.0002491544291842729,-6.312582627288066e-06,-5.419940498541109e-05,0.0006413964438252151,-0.0003436992992646992,0.000252887315582484,0.00016979857173282653
6,-1.2367602586746216,-0.004108095541596413,0.053918011486530304,0.020805787295103073,-0.03212481737136841,0.03117852285504341,0.06686625629663467,-0.006087293848395348,-0.08340663462877274,-0.03169257193803787,-0.007301850710064173,0.008833603002130985,0.01200405415147543,0.00972163025289774,0.016007915139198303,0.023110156878829002,0.03142978996038437,-0.036428797990083694,0.03152386471629143,-0.02281581424176693,-0.018440278246998787,-1.2363100051879883,0.00013595703057944775,0.04326651245355606,-0.0053111482411623,-0.024030154570937157,0.01290570292621851,0.02045445330440998,-0.0030684969387948513,0.029221726581454277,0.02204110659658909,0.00097909034229815,-0.009720840491354465,-0.011780966073274612,0.00221252185292542,0.0002958253026008606,0.004756587091833353,-0.011600635945796967,0.004160059615969658,-0.013306613080203533,-0.00664222938939929,-0.004511564504355192,-1.2360343933105469,0.001393126673065126,-0.028503280133008957,-0.0013043786166235805,-0.012888066470623016,0.007642500568181276,0.0008990588248707354,-0.0048366873525083065,-0.009329929947853088,0.010132882744073868,0.0017574515659362078,0.004645888693630695,-0.0026248351205140352,-0.007014329079538584,0.0013596548233181238,-0.0030054892413318157,-0.0026709451340138912,0.0019150220323354006,-0.001913005718961358,0.004667633678764105,0.0017375467577949166,-1.2359071969985962,0.0016104488167911768,-0.017621733248233795,-0.0003082950133830309,-0.005260400008410215,-0.0015708741266280413,-0.0033607713412493467,0.0017964772414416075,-0.003675826359540224,-0.0036498550325632095,0.0006495566922239959,-0.00013031670823693275,0.0019919597543776035,-0.0025305328890681267,0.00036529460339806974,-0.0003328426682855934,-0.0016313311643898487,0.000833273574244231,0.001737013692036271,-0.0019367773784324527,-0.001118084997870028,-1.2358617782592773,0.0014316396554931998,-0.010736200958490372,-6.111530092312023e-05,-0.0024603356141597033,0.0005311500281095505,0.001668098964728415,0.0003529197711031884,-0.0010071976576000452,0.001300895237363875,0.0007828588713891804,-5.8933674154104665e-06,0.0008290468831546605,0.0010581309907138348,-0.0001996273931581527,0.0001291943044634536,-0.0006047349888831377,-0.0005472593475133181,-0.0005167852505110204,-0.0006873223464936018,0.0005127595504745841,-1.235848307609558,0.0011758251348510385,-0.006397017743438482,1.6636904547340237e-05,-0.0010548630962148309,0.0006061237654648721,-0.00028829413349740207,-3.2912050755840028e-06,-3.6188757803756744e-05,0.00018129903764929622,-0.00064987683435902,9.734422201290727e-05,-0.00043987378012388945,-0.00025821386952884495,-0.0003386848547961563,0.00013416977890301496,0.00015230188728310168,-0.0005177956772968173,-0.00011802914377767593,-0.0006020092987455428,-1.2714043805317488e-05
7,-1.236732840538025,0.016620585694909096,0.042272549122571945,-0.08005987107753754,0.016194647178053856,-0.0695362314581871,-0.00012812264321837574,0.09877185523509979,-0.024389399215579033,0.01877686195075512,-0.06863091140985489,0.017738642171025276,-0.029169674962759018,0.04428360238671303,-0.06684453040361404,0.02581571601331234,0.007294283248484135,-0.0008253743289969862,0.009282947517931461,0.009440796449780464,-0.03412475064396858,-1.235966444015503,-0.00855188351124525,0.025396594777703285,0.0264592245221138,0.004512022249400616,-0.027694853022694588,0.011548765003681183,0.02568160742521286,0.0014845808036625385,-0.0049148863181471825,-0.0191077571362257,0.026168137788772583,-0.00994287058711052,0.006084490567445755,0.006522484589368105,0.016447661444544792,0.002827739343047142,-0.005685048643499613,-0.0029734044801443815,-0.000783581635914743,-0.0052953180857002735,-1.2357481718063354,-0.006718469318002462,-0.017628898844122887,0.011415669694542885,0.0013142141979187727,-0.008695459924638271,-0.011750116012990475,-0.002616600599139929,-0.002707121893763542,-0.0016722135478630662,-0.008632856421172619,-0.009539167396724224,-0.004103224724531174,-0.003570121480152011,0.003981207497417927,0.0026788644026964903,-0.0020670266821980476,-0.002240042435005307,-0.0025762617588043213,-0.0018384961877018213,0.0047448002733290195,-1.2356213331222534,-0.005297347903251648,-0.010909965261816978,0.005121104884892702,-9.601902274880558e-05,0.004678412340581417,0.0029666528571397066,0.0009069828083738685,0.00036788356374017894,-0.0014781878562644124,-0.0035130842588841915,0.0022104668896645308,-0.0028051789849996567,-0.0020107084419578314,-0.0006312894402071834,0.0013660989934578538,0.0013445900985971093,6.17964324192144e-05,0.0006925588240846992,-0.0007953645545057952,-0.0016194237396121025,-1.2355605363845825,-0.004279846791177988,-0.0066541098058223724,0.0021971091628074646,-0.00013470591511577368,-0.001571162254549563,-0.0013455579755827785,0.0005027184961363673,0.0002489828038960695,0.0009691874147392809,-0.0011282380437478423,-0.0005960316630080342,-0.001218196703121066,0.0008341518696397543,0.0003842700971290469,0.00019219993555452675,0.00045829449663870037,6.985081563470885e-05,-0.0006291898898780346,-6.124280389485648e-07,0.0006352869677357376,-1.2355290651321411,-0.003462317166849971,-0.003972228616476059,0.0009718328365124762,-0.00015546924259979278,-0.0004516194458119571,-7.678761903662235e-05,-0.0005646419012919068,0.00010415680299047381,8.362681546714157e-05,2.2074882508604787e-05,-0.00030867496388964355,0.00012206168321426958,4.646533488994464e-05,-0.0005393196479417384,0.00016146962298080325,-0.00019991160661447793,-6.82310710544698e-05,-0.0009342953562736511,0.00043931769323535264,-7.8519806265831e-05
8,-1.2367610931396484,-0.006944640539586544,0.0574454702436924,-0.05669136345386505,0.05798175930976868,-0.01965811476111412,0.014611021615564823,0.011087583377957344,0.07796994596719742,-0.028365369886159897,0.03569675609469414,0.02987431362271309,-0.03635630011558533,-0.020480899140238762,-0.015149184502661228,0.0012800329132005572,-0.005619664676487446,-0.023124931380152702,-0.015792669728398323,-0.02381918579339981,0.014219112694263458,-1.236236333847046,0.0025150629226118326,0.04187401756644249,0.01920776441693306,0.030159614980220795,-0.015504659153521061,0.011549335904419422,-0.00956126768141985,-0.033287640661001205,0.011602513492107391,-0.0068626608699560165,-7.971899322001263e-06,0.0076902154833078384,-0.0020161091815680265,0.00198844401165843,0.0021167912054806948,0.002278638770803809,0.009821668267250061,-0.00495524425059557,0.000535370665602386,0.0071216756477952,-1.2359920740127563,0.0037133540026843548,-0.027307676151394844,0.006934515666216612,0.014881710521876812,-0.008228982798755169,-0.00042698500328697264,-0.00796350184828043,0.013781525194644928,0.0035937009379267693,-0.002651580609381199,-0.0003644351090770215,0.00033687063842080534,0.0020361084025353193,0.0010634377831593156,0.0002596092235762626,-0.00044312301906757057,0.004084905609488487,0.00031441773171536624,0.0011632979148998857,0.0011517484672367573,-1.235888123512268,0.0035572482738643885,-0.016868753358721733,0.002510673366487026,0.005890732631087303,0.0011352894362062216,0.004273809026926756,0.002691125264391303,-0.0016949014971032739,0.005486099980771542,-0.0007144547998905182,0.0004248091427143663,-0.0005533191142603755,0.00020416993356775492,-0.0009124621283262968,0.0003858899581246078,-0.0016527381958439946,-9.858806879492477e-05,-0.0003524749481584877,-5.689082536264323e-05,0.0003823877777904272,-1.235854983329773,0.0030226625967770815,-0.010199025273323059,0.001015646499581635,0.0027151512913405895,-0.0002778702473733574,-0.0018568526720628142,0.0013958766357973218,-0.0012226778781041503,-0.0015611073467880487,-0.0008062015403993428,-0.00018015975365415215,-0.00012715824414044619,-0.0001043110532918945,0.00042780410149134696,0.0002127203333657235,-0.0006034988909959793,3.678076245705597e-05,1.3895407391828485e-05,0.0001429805561201647,2.607188798720017e-05,-1.2358496189117432,0.002463997807353735,-0.006089648697525263,0.00039224696229211986,0.0011248470982536674,-0.0006115366122685373,0.0005758128245361149,-6.551569822477177e-05,-0.00019311174401082098,-0.0003032015520147979,-0.0004025360685773194,-0.0002736004826147109,0.0003732401819434017,0.0007155602797865868,0.00010384472989244387,-0.00018842642020899802,-0.00017732441483531147,0.00016150502779055387,0.00011753910803236067,-0.0005363401141948998,0.00016853664419613779
9,-1.2368853092193604,0.021865203976631165,0.059459954500198364,-0.024161141365766525,-0.027816753834486008,0.06501364707946777,-0.043696194887161255,-0.03447119891643524,-0.03793751075863838,-0.054897792637348175,0.013544159941375256,0.027354484423995018,0.02724672481417656,0.03218178451061249,-0.017354002222418785,-0.034848835319280624,-0.002692000474780798,0.002379302866756916,0.039224494248628616,0.011817313730716705,-0.005440069362521172,-1.2364957332611084,-0.014328260906040668,0.05010059103369713,0.020072074607014656,-0.00534734595566988,0.03355991095304489,-0.028823168948292732,5.6080370995914564e-05,0.010593067854642868,0.017208172008395195,-0.005794759839773178,-0.013859049417078495,-0.010792562738060951,0.017058327794075012,-0.00021665473468601704,-0.008636767975986004,0.009933680295944214,-0.0023174050729721785,0.001002822071313858,-0.002561726840212941,-0.006228932179510593,-1.2360585927963257,-0.009976985864341259,-0.03280411660671234,0.011090567335486412,-0.00024033212685026228,0.013224471360445023,0.005908935330808163,0.013652177527546883,-0.00035710990778170526,0.006033638957887888,-0.0024897425901144743,0.00525312777608633,0.0012737972429022193,-0.005089955870062113,-0.007280219811946154,0.005039754323661327,3.942279363400303e-05,0.0002686138323042542,-0.0005685903015546501,-0.0007599981036037207,-0.0026516863144934177,-1.2358494997024536,-0.007664334494620562,-0.020554151386022568,0.005119247827678919,0.001004178891889751,-0.002308115130290389,-0.005874391179531813,-0.004976185970008373,-0.002367272973060608,0.0004697816330008209,-0.001067310106009245,-0.0011682716431096196,0.0026631879154592752,0.0003548890526872128,0.0026751707773655653,0.0024231805000454187,3.328529373902711e-06,-6.94296759320423e-05,0.0008997697150334716,0.0007388659869320691,0.0005043471464887261,-1.2357468605041504,-0.006124225445091724,-0.012440728023648262,0.0023615334648638964,0.0005622642929665744,0.00034970566048286855,0.0022733164951205254,-0.0022059485781937838,-0.00103667879011482,-4.849415927310474e-05,-0.0004492045845836401,0.000186697841854766,0.0007385468925349414,-0.0003469885850790888,-0.0009873696835711598,0.0010696888202801347,0.00028903817292302847,-2.6540531052887673e-06,-0.00023257473367266357,-5.22987793374341e-05,-0.00048626470379531384,-1.23569655418396,-0.004947337321937084,-0.007437434047460556,0.0010431716218590736,0.00019928185793105513,0.0006699020159430802,-0.0007265099557116628,9.6954419859685e-05,-0.0004334889235906303,0.0007499927305616438,-3.1134029995882884e-05,0.00018947510397993028,0.0006153450813144445,-0.00012811327178496867,0.0004938264610245824,0.0002012967161135748,0.0002533126971684396,-0.0005100634298287332,0.0004047589027322829,0.00041527001303620636,2.6873929073190084e-06
